Name	Length	EffectiveLength	TPM	NumReads
TRINITY_DN38637_c0_g1_i1	624	322.490	0.294623	5.000
TRINITY_DN38652_c0_g1_i1	278	55.934	0.000000	0.000
TRINITY_DN38665_c0_g1_i1	409	130.904	2.032309	14.000
TRINITY_DN38693_c0_g1_i1	223	33.954	0.000000	0.000
TRINITY_DN38669_c0_g1_i1	247	43.375	0.000000	0.000
TRINITY_DN38691_c0_g1_i1	208	27.035	0.000000	0.000
TRINITY_DN38692_c0_g1_i1	412	133.142	0.000000	0.000
TRINITY_DN38602_c0_g1_i1	655	352.294	0.269698	5.000
TRINITY_DN38639_c0_g1_i1	436	152.120	0.000000	0.000
TRINITY_DN38676_c0_g1_i1	378	109.408	1.042116	6.000
TRINITY_DN38680_c0_g1_i1	600	299.605	0.000000	0.000
TRINITY_DN38610_c0_g1_i1	239	40.667	0.000000	0.000
TRINITY_DN38675_c0_g1_i1	286	59.665	0.000000	0.000
TRINITY_DN38605_c0_g1_i1	506	212.441	0.000000	0.000
TRINITY_DN38614_c0_g1_i1	248	43.835	0.433506	1.000
TRINITY_DN38682_c0_g1_i1	208	27.035	0.000000	0.000
TRINITY_DN38613_c0_g1_i1	852	545.791	0.417799	12.000
TRINITY_DN38623_c0_g1_i1	473	183.348	0.103642	1.000
TRINITY_DN38600_c0_g1_i1	299	65.901	0.865053	3.000
TRINITY_DN38684_c0_g1_i1	603	302.447	0.062830	1.000
TRINITY_DN38603_c0_g1_i1	596	295.817	0.000000	0.000
TRINITY_DN38621_c0_g1_i1	303	67.848	0.000000	0.000
TRINITY_DN38695_c0_g1_i1	426	144.097	0.000000	0.000
TRINITY_DN38651_c0_g1_i1	304	68.311	0.834530	3.000
TRINITY_DN38643_c0_g1_i1	1051	744.088	0.000000	0.000
TRINITY_DN38672_c0_g1_i1	794	488.330	0.428048	11.000
TRINITY_DN38663_c0_g1_i1	549	251.846	0.754534	10.000
TRINITY_DN38657_c0_g1_i1	492	199.848	1.616451	17.000
TRINITY_DN38627_c0_g1_i1	385	113.966	0.000000	0.000
TRINITY_DN38632_c0_g1_i1	262	49.778	0.000000	0.000
TRINITY_DN33122_c0_g1_i1	1598	1291.088	0.691760	47.000
TRINITY_DN33122_c0_g2_i1	248	43.835	1.300518	3.000
TRINITY_DN33138_c0_g1_i1	1367	1060.088	10.791150	602.000
TRINITY_DN33159_c0_g1_i1	1286	979.088	9.859505	508.000
TRINITY_DN33132_c0_g1_i1	781	475.499	23.938158	599.000
TRINITY_DN33173_c0_g1_i1	1345	1038.088	8.493701	464.000
TRINITY_DN33142_c0_g1_i1	788	482.408	34.427879	874.000
TRINITY_DN33178_c0_g1_i1	1929	1622.088	28.127485	2401.000
TRINITY_DN33184_c0_g1_i1	1274	967.088	15.346105	781.000
TRINITY_DN33190_c0_g1_i1	242	41.696	0.911477	2.000
TRINITY_DN33179_c0_g1_i1	3129	2822.088	76.667941	11386.000
TRINITY_DN33192_c0_g1_i1	2850	2543.088	45.065180	6031.000
TRINITY_DN33107_c0_g1_i1	693	389.128	1.465013	30.000
TRINITY_DN33168_c0_g1_i1	492	199.848	0.000000	0.000
TRINITY_DN33120_c0_g1_i1	224	34.332	0.553502	1.000
TRINITY_DN33152_c0_g1_i1	1056	749.088	7.508825	296.000
TRINITY_DN33124_c0_g1_i1	700	395.969	0.239951	5.000
TRINITY_DN33151_c0_g1_i1	743	438.066	324046.299512	7470228.064
TRINITY_DN33174_c0_g1_i1	2191	1872.088	9.927177	978.000
TRINITY_DN33150_c0_g1_i1	1406	1099.088	8.368084	484.000
TRINITY_DN33130_c0_g1_i1	391	118.020	0.161012	1.000
TRINITY_DN33147_c0_g1_i1	1112	805.088	1.180157	50.000
TRINITY_DN33193_c0_g1_i1	336	84.166	0.677323	3.000
TRINITY_DN33154_c0_g1_i1	278	55.934	0.679471	2.000
TRINITY_DN33162_c0_g1_i1	473	183.348	0.932780	9.000
TRINITY_DN33171_c0_g1_i1	1390	1083.088	23.176733	1321.000
TRINITY_DN33163_c0_g1_i1	1851	1544.088	11.875952	965.000
TRINITY_DN33166_c0_g1_i1	563	264.853	0.645730	9.000
TRINITY_DN33186_c0_g1_i1	1799	1492.088	20.173158	1584.000
TRINITY_DN33191_c0_g1_i1	418	137.829	0.965098	7.000
TRINITY_DN33161_c0_g1_i1	1301	994.088	97.241140	5087.000
TRINITY_DN33139_c0_g1_i1	299	65.901	0.576702	2.000
TRINITY_DN33156_c0_g1_i1	1006	699.088	0.054364	2.000
TRINITY_DN33141_c0_g1_i1	468	178.960	168.725423	1589.000
TRINITY_DN33181_c0_g1_i1	1826	1519.088	18.150878	1451.000
TRINITY_DN33177_c0_g1_i1	924	617.380	7.971870	259.000
TRINITY_DN33137_c0_g1_i1	313	72.333	0.262712	1.000
TRINITY_DN33103_c0_g1_i1	612	311.022	1.527432	25.000
TRINITY_DN33158_c0_g1_i1	621	319.614	6.302217	106.000
TRINITY_DN33110_c0_g1_i1	381	111.419	1.023309	6.000
TRINITY_DN33197_c0_g1_i1	1584	1277.088	16.293202	1095.000
TRINITY_DN33175_c0_g1_i1	4228	3921.088	8.030251	1657.000
TRINITY_DN33170_c0_g1_i1	1204	897.088	50.033165	2362.000
TRINITY_DN33164_c0_g1_i1	1468	1161.088	9.983386	610.000
TRINITY_DN8023_c0_g1_i3	1678	1371.088	3.173827	229.000
TRINITY_DN8034_c0_g1_i1	838	531.898	71.773641	2009.000
TRINITY_DN8054_c0_g1_i4	1477	1170.088	2.062521	127.000
TRINITY_DN8054_c0_g2_i1	1045	738.088	3.655892	142.000
TRINITY_DN8015_c0_g1_i1	902	595.474	4.882497	153.000
TRINITY_DN8083_c0_g1_i3	1507	1200.088	6.951277	439.000
TRINITY_DN8060_c0_g1_i1	645	342.645	8.706986	157.000
TRINITY_DN8019_c0_g1_i1	549	251.846	1.584521	21.000
TRINITY_DN8071_c5_g1_i1	787	481.421	1.342045	34.000
TRINITY_DN8071_c0_g1_i4	2174	1867.088	4.661373	458.000
TRINITY_DN8071_c0_g2_i1	2012	1705.088	14.699791	1319.000
TRINITY_DN8071_c0_g3_i1	1700	1393.088	8.730007	640.000
TRINITY_DN8071_c3_g1_i2	1520	1213.088	2.396692	153.000
TRINITY_DN8071_c4_g1_i1	938	631.329	0.993279	33.000
TRINITY_DN8071_c1_g2_i1	588	288.270	6.328268	96.000
TRINITY_DN8071_c1_g1_i2	787	481.421	2.328843	59.000
TRINITY_DN8074_c0_g1_i1	2103	1796.088	15.171716	1434.000
TRINITY_DN8058_c0_g1_i1	1616	1309.088	0.508057	35.000
TRINITY_DN8096_c0_g1_i2	1447	1140.088	2.333473	140.000
TRINITY_DN8031_c0_g1_i6	1359	1052.088	4.334832	240.000
TRINITY_DN8031_c0_g2_i1	970	663.232	0.487076	17.000
TRINITY_DN8097_c0_g1_i1	1833	1526.088	9.127200	733.000
TRINITY_DN8070_c0_g1_i1	1630	1323.088	15.482575	1078.000
TRINITY_DN8033_c0_g1_i1	1364	1057.088	1.743708	97.000
TRINITY_DN8033_c0_g2_i1	1225	918.088	7.037327	340.000
TRINITY_DN8033_c0_g3_i1	1071	764.088	0.596872	24.000
TRINITY_DN8001_c0_g1_i8	2764	2457.088	20.912172	2704.000
TRINITY_DN8077_c1_g1_i4	1017	710.088	1.311285	49.000
TRINITY_DN8077_c0_g1_i1	2775	2468.088	6.852397	890.000
TRINITY_DN8080_c0_g1_i1	687	383.296	0.148730	3.000
TRINITY_DN8027_c0_g1_i1	1670	1363.088	19.057142	1367.000
TRINITY_DN8003_c0_g1_i1	1219	912.088	5.081203	243.888
TRINITY_DN8064_c1_g1_i4	1519	1212.088	5.314699	339.000
TRINITY_DN8064_c2_g1_i2	1337	1030.088	1.494252	81.000
TRINITY_DN8064_c0_g1_i3	1805	1498.088	2.841344	224.000
TRINITY_DN8061_c0_g1_i1	1323	1016.088	6.620413	354.000
TRINITY_DN8075_c0_g1_i1	1115	808.088	2.845377	121.000
TRINITY_DN8035_c0_g1_i2	1207	900.088	1.266716	60.000
TRINITY_DN8087_c0_g1_i2	861	554.720	38.846572	1134.000
TRINITY_DN8053_c0_g1_i1	1590	1283.088	6.738576	455.000
TRINITY_DN8079_c0_g1_i1	973	666.221	4.306973	151.000
TRINITY_DN8005_c0_g1_i1	1293	986.088	3.044770	158.000
TRINITY_DN8005_c0_g2_i1	312	71.828	2.381020	9.000
TRINITY_DN8005_c0_g3_i1	1565	1258.088	4.757871	315.000
TRINITY_DN8059_c0_g1_i1	1853	1546.088	1.462601	119.000
TRINITY_DN8055_c0_g1_i2	1189	882.088	1.357193	63.000
TRINITY_DN8093_c0_g1_i1	3397	3090.088	4.925778	801.000
TRINITY_DN8012_c0_g1_i2	1498	1191.088	3.637510	228.000
TRINITY_DN8032_c0_g1_i5	1126	819.088	5.475132	236.000
TRINITY_DN8081_c0_g1_i4	2531	2224.088	4.553952	533.000
TRINITY_DN8081_c0_g2_i3	1966	1659.088	0.400878	35.000
TRINITY_DN8028_c0_g2_i1	499	206.128	0.000000	0.000
TRINITY_DN8020_c0_g1_i1	2687	2380.088	0.312563	39.149
TRINITY_DN8020_c0_g2_i1	813	507.132	0.599531	16.000
TRINITY_DN8007_c3_g1_i4	1251	944.088	16.887393	839.000
TRINITY_DN8007_c4_g1_i1	2172	1865.088	4.972029	488.000
TRINITY_DN8007_c2_g2_i1	270	52.873	1.797017	5.000
TRINITY_DN8044_c0_g1_i1	1054	747.088	8.978754	353.000
TRINITY_DN8073_c0_g1_i1	1585	1278.088	9.396573	632.000
TRINITY_DN8069_c1_g2_i1	1886	1579.088	0.180509	15.000
TRINITY_DN8069_c1_g1_i1	943	636.305	0.447960	15.000
TRINITY_DN8069_c0_g1_i3	1854	1547.088	2.309170	188.000
TRINITY_DN8022_c0_g1_i1	219	32.129	1.774338	3.000
TRINITY_DN8022_c0_g2_i1	1166	859.088	188.878484	8539.000
TRINITY_DN8094_c0_g1_i1	731	426.273	0.980726	22.000
TRINITY_DN8052_c1_g1_i2	1167	860.088	11.952741	541.000
TRINITY_DN8052_c2_g1_i2	1325	1018.088	0.597280	32.000
TRINITY_DN8052_c0_g1_i4	1856	1549.088	1.484303	121.000
TRINITY_DN8052_c0_g2_i1	2244	1937.088	1.432243	146.000
TRINITY_DN8008_c0_g1_i1	2650	2343.088	3.211587	396.000
TRINITY_DN8017_c1_g1_i1	249	44.268	0.000000	0.000
TRINITY_DN8017_c0_g1_i1	1946	1639.088	1.147747	99.000
TRINITY_DN8047_c0_g1_i3	938	631.329	2.618645	87.000
TRINITY_DN8047_c0_g2_i1	889	582.550	0.358816	11.000
TRINITY_DN8047_c0_g3_i1	880	573.597	0.364418	11.000
TRINITY_DN8047_c1_g3_i1	1052	745.088	2.584261	101.328
TRINITY_DN8047_c1_g1_i1	1644	1337.088	0.213179	15.000
TRINITY_DN8047_c2_g1_i1	1390	1083.088	12.702464	724.000
TRINITY_DN8089_c0_g1_i2	1490	1183.088	0.337299	21.000
TRINITY_DN8043_c0_g1_i2	1096	789.088	2.913889	121.000
TRINITY_DN8021_c0_g1_i1	2306	1999.088	4.210997	443.000
TRINITY_DN8085_c0_g1_i1	863	556.705	13.721905	402.000
TRINITY_DN8009_c0_g1_i2	1305	998.088	5.825936	306.000
TRINITY_DN8014_c0_g1_i3	713	408.661	0.976492	21.000
TRINITY_DN8090_c0_g1_i2	604	303.397	1.315289	21.000
TRINITY_DN8090_c3_g1_i1	2261	1954.088	1.837938	189.000
TRINITY_DN8090_c4_g1_i1	322	76.692	0.000000	0.000
TRINITY_DN8090_c4_g2_i1	648	345.541	0.824908	15.000
TRINITY_DN8090_c1_g1_i1	653	350.364	10.304995	190.000
TRINITY_DN8090_c2_g1_i1	872	565.652	6.382896	190.000
TRINITY_DN8086_c0_g1_i2	1450	1143.088	7.813243	470.000
TRINITY_DN8010_c0_g1_i1	268	52.072	18.611532	51.000
TRINITY_DN8030_c0_g1_i1	1080	773.088	10.913578	444.000
TRINITY_DN8098_c0_g1_i1	1229	922.088	19.124440	928.000
TRINITY_DN8011_c0_g2_i5	3179	2872.088	6.523675	986.000
TRINITY_DN8011_c3_g1_i2	1339	1032.088	1.178356	64.000
TRINITY_DN8011_c1_g1_i1	651	348.431	1.908820	35.000
TRINITY_DN8011_c2_g1_i1	1007	700.088	3.501468	129.000
TRINITY_DN8013_c0_g1_i3	593	292.984	1.751187	27.000
TRINITY_DN8072_c0_g1_i2	1213	906.088	0.335554	16.000
TRINITY_DN8066_c0_g1_i1	417	137.020	3.883186	28.000
TRINITY_DN8004_c0_g1_i3	1004	697.088	88.158769	3234.000
TRINITY_DN8016_c0_g1_i1	1938	1631.088	10.706593	919.000
TRINITY_DN8067_c1_g1_i1	2125	1818.088	3.950846	378.000
TRINITY_DN8067_c0_g1_i5	3749	3442.088	3.135736	568.000
TRINITY_DN8026_c0_g1_i2	4025	3718.088	6.516339	1275.000
TRINITY_DN8040_c0_g1_i1	794	488.330	7.354647	189.000
TRINITY_DN8056_c0_g1_i1	848	541.824	3.717597	106.000
TRINITY_DN8056_c3_g1_i1	1048	741.088	0.410264	16.000
TRINITY_DN8056_c3_g3_i1	329	80.255	0.473554	2.000
TRINITY_DN8056_c3_g2_i3	1071	764.088	27.107923	1090.000
TRINITY_DN8056_c3_g5_i1	210	27.868	10.228199	15.000
TRINITY_DN8056_c3_g4_i1	2712	2405.088	1.777726	225.000
TRINITY_DN8056_c1_g2_i1	223	33.954	0.000000	0.000
TRINITY_DN8000_c0_g1_i2	2043	1736.088	9.161506	837.000
TRINITY_DN8099_c0_g1_i1	1458	1151.088	8.831987	535.000
TRINITY_DN8078_c0_g1_i1	1364	1057.088	3.379558	188.000
TRINITY_DN8038_c0_g1_i1	1779	1472.088	85.467888	6621.000
TRINITY_DN8037_c0_g1_i3	1304	997.088	1.829578	96.000
TRINITY_DN8051_c0_g1_i4	4064	3757.088	16.700862	3302.000
TRINITY_DN8050_c1_g2_i1	976	669.212	0.681492	24.000
TRINITY_DN8050_c2_g1_i2	223	33.954	1.678956	3.000
TRINITY_DN8050_c0_g1_i1	1947	1640.088	2.966101	256.000
TRINITY_DN8050_c0_g2_i1	735	430.202	0.883427	20.000
TRINITY_DN8045_c0_g1_i1	2579	2272.088	7.108974	850.000
TRINITY_DN36354_c0_g1_i1	277	55.507	0.342349	1.000
TRINITY_DN36376_c0_g1_i1	556	258.334	1.029816	14.000
TRINITY_DN36381_c0_g1_i1	451	164.686	0.000000	0.000
TRINITY_DN36369_c0_g1_i1	354	93.746	0.810815	4.000
TRINITY_DN36387_c0_g1_i1	306	69.100	0.275001	1.000
TRINITY_DN36396_c0_g1_i1	299	65.901	1.350309	4.683
TRINITY_DN36364_c0_g1_i1	400	124.334	0.305671	2.000
TRINITY_DN36361_c0_g1_i2	352	92.647	1.435758	7.000
TRINITY_DN36373_c0_g1_i1	339	85.918	0.442345	2.000
TRINITY_DN36303_c0_g1_i1	441	156.320	1.701866	14.000
TRINITY_DN36332_c0_g1_i1	265	50.939	0.000000	0.000
TRINITY_DN36392_c0_g1_i1	315	73.417	0.776496	3.000
TRINITY_DN36365_c0_g1_i1	703	398.899	0.476376	10.000
TRINITY_DN36328_c0_g1_i1	270	52.873	0.000000	0.000
TRINITY_DN36375_c0_g1_i1	255	46.683	0.000000	0.000
TRINITY_DN36368_c0_g1_i1	209	27.417	0.000000	0.000
TRINITY_DN36374_c0_g1_i1	381	111.419	0.170551	1.000
TRINITY_DN36346_c0_g1_i1	276	55.071	0.690109	2.000
TRINITY_DN36342_c0_g1_i1	253	45.854	0.000000	0.000
TRINITY_DN36370_c0_g1_i1	259	48.536	0.000000	0.000
TRINITY_DN36309_c0_g1_i1	251	45.036	1.265828	3.000
TRINITY_DN36349_c0_g1_i1	256	47.102	0.403436	1.000
TRINITY_DN36399_c0_g1_i1	406	128.603	0.147762	1.000
TRINITY_DN36333_c0_g1_i1	224	34.332	1.107005	2.000
TRINITY_DN36338_c0_g1_i1	251	45.036	0.421943	1.000
TRINITY_DN36324_c0_g1_i1	384	113.344	0.167654	1.000
TRINITY_DN36310_c0_g1_i1	361	98.210	0.000000	0.000
TRINITY_DN36341_c0_g1_i1	418	137.829	2.619551	19.000
TRINITY_DN36321_c0_g1_i1	457	169.688	1.679779	15.000
TRINITY_DN36351_c0_g1_i1	299	65.901	0.000000	0.000
TRINITY_DN36313_c0_g1_i1	763	457.756	0.871763	21.000
TRINITY_DN36357_c0_g1_i1	256	47.102	2.017178	5.000
TRINITY_DN36371_c0_g1_i1	283	58.233	0.660232	2.023
TRINITY_DN36384_c0_g1_i1	210	27.868	0.000000	0.000
TRINITY_DN36367_c0_g1_i1	319	75.365	0.000000	0.000
TRINITY_DN29080_c0_g1_i1	206	26.217	0.000000	0.000
TRINITY_DN29080_c0_g2_i1	214	29.734	0.000000	0.000
TRINITY_DN29052_c0_g1_i1	289	61.191	0.310544	1.000
TRINITY_DN29090_c0_g1_i1	308	69.846	0.544129	2.000
TRINITY_DN29010_c0_g1_i1	317	74.426	0.765968	3.000
TRINITY_DN29066_c0_g3_i1	254	46.272	0.000000	0.000
TRINITY_DN29039_c0_g2_i1	250	44.655	2.127721	5.000
TRINITY_DN29045_c0_g1_i1	481	190.122	0.000000	0.000
TRINITY_DN29082_c0_g1_i2	682	378.452	0.502114	10.000
TRINITY_DN29016_c0_g1_i1	263	50.178	0.000000	0.000
TRINITY_DN29032_c0_g1_i1	641	338.802	0.280438	5.000
TRINITY_DN29001_c0_g2_i1	349	90.970	0.417779	2.000
TRINITY_DN29087_c0_g1_i1	392	118.702	3.361827	21.000
TRINITY_DN29091_c0_g1_i1	264	50.569	0.000000	0.000
TRINITY_DN29098_c0_g1_i1	271	53.241	0.000000	0.000
TRINITY_DN29055_c0_g1_i2	618	316.730	0.059996	1.000
TRINITY_DN29015_c0_g1_i1	1364	1057.088	0.179764	10.000
TRINITY_DN29094_c0_g1_i1	275	54.618	0.695833	2.000
TRINITY_DN29065_c0_g1_i1	392	118.702	2.721479	17.000
TRINITY_DN29062_c0_g2_i1	210	27.868	2.045640	3.000
TRINITY_DN29095_c0_g1_i1	240	40.958	0.927902	2.000
TRINITY_DN29086_c0_g1_i2	327	79.145	1.200490	5.000
TRINITY_DN29025_c0_g1_i1	449	162.995	0.582920	5.000
TRINITY_DN20132_c1_g1_i1	223	33.954	0.000000	0.000
TRINITY_DN20132_c0_g1_i2	2285	1978.088	1.757999	183.000
TRINITY_DN20187_c0_g1_i1	760	454.797	0.041946	1.004
TRINITY_DN20120_c0_g1_i1	316	73.941	0.513994	2.000
TRINITY_DN20136_c0_g1_i1	1745	1438.088	0.726759	55.000
TRINITY_DN20198_c0_g1_i1	319	75.365	2.017122	8.000
TRINITY_DN20130_c0_g1_i1	1697	1390.088	2.351253	172.000
TRINITY_DN20175_c1_g2_i2	1341	1034.088	0.220514	12.000
TRINITY_DN20175_c0_g1_i1	1395	1088.088	6.758652	387.000
TRINITY_DN20174_c0_g1_i1	222	33.531	0.000000	0.000
TRINITY_DN20195_c0_g1_i2	302	67.362	3.385169	12.000
TRINITY_DN20156_c0_g1_i1	374	106.718	0.178064	1.000
TRINITY_DN20170_c0_g1_i1	373	106.106	1.253634	7.000
TRINITY_DN20149_c3_g1_i1	217	31.185	0.000000	0.000
TRINITY_DN20149_c1_g1_i1	927	620.367	0.796413	26.000
TRINITY_DN20149_c2_g1_i1	483	191.883	0.990321	10.000
TRINITY_DN20180_c0_g1_i1	851	544.800	0.139520	4.000
TRINITY_DN20138_c0_g1_i2	588	288.270	0.065919	1.000
TRINITY_DN20178_c0_g1_i1	302	67.362	0.000000	0.000
TRINITY_DN20178_c0_g2_i1	572	273.260	0.000000	0.000
TRINITY_DN20107_c0_g1_i2	1206	899.088	0.929959	44.000
TRINITY_DN20107_c0_g2_i1	217	31.185	0.609360	1.000
TRINITY_DN20107_c0_g3_i1	410	131.646	0.433039	3.000
TRINITY_DN20160_c0_g1_i1	267	51.680	0.000000	0.000
TRINITY_DN20112_c0_g1_i1	1448	1141.088	1.448816	87.000
TRINITY_DN20157_c0_g1_i1	427	144.883	0.000000	0.000
TRINITY_DN20144_c0_g1_i2	347	90.043	4.009767	19.000
TRINITY_DN20162_c0_g1_i1	279	56.375	0.000000	0.000
TRINITY_DN20104_c0_g1_i2	354	93.746	0.608111	3.000
TRINITY_DN20104_c0_g2_i1	249	44.268	0.000000	0.000
TRINITY_DN20168_c0_g1_i1	291	62.143	48.314628	158.001
TRINITY_DN20188_c1_g1_i2	745	440.028	0.172740	4.000
TRINITY_DN20188_c2_g1_i1	585	285.450	0.000000	0.000
TRINITY_DN20188_c0_g1_i1	2372	2065.088	7.508700	816.000
TRINITY_DN20188_c0_g2_i2	556	258.334	0.073558	1.000
TRINITY_DN20167_c0_g1_i1	875	568.627	0.233929	7.000
TRINITY_DN20184_c0_g1_i1	2029	1722.088	1.136567	103.000
TRINITY_DN20181_c0_g1_i1	273	53.829	12.002694	34.000
TRINITY_DN20148_c0_g2_i1	209	27.417	0.693083	1.000
TRINITY_DN20193_c0_g1_i1	254	46.272	0.821347	2.000
TRINITY_DN20131_c0_g1_i1	571	272.327	0.139557	2.000
TRINITY_DN20119_c0_g1_i2	1719	1412.088	1.305338	97.000
TRINITY_DN20185_c0_g1_i1	1415	1108.088	1.217579	71.000
TRINITY_DN20183_c0_g1_i1	1095	788.088	0.723369	30.000
TRINITY_DN20135_c0_g1_i1	309	70.286	0.270362	1.000
TRINITY_DN20101_c0_g1_i1	1197	890.088	2.241659	105.000
TRINITY_DN20182_c0_g1_i1	2188	1881.088	2.272933	225.000
TRINITY_DN20171_c0_g1_i1	530	234.292	2.270978	28.000
TRINITY_DN20115_c0_g1_i1	2147	1840.088	1.074009	104.000
TRINITY_DN20103_c0_g1_i1	1485	1178.088	4.387371	272.000
TRINITY_DN20177_c0_g1_i1	237	39.893	1.905342	4.000
TRINITY_DN20128_c0_g1_i1	936	629.336	3.291222	109.000
TRINITY_DN20163_c0_g2_i1	347	90.043	0.000000	0.000
TRINITY_DN20140_c0_g1_i4	1711	1404.088	1.515782	112.000
TRINITY_DN20164_c0_g1_i2	1293	986.088	1.368220	71.000
TRINITY_DN37020_c0_g1_i1	368	102.790	0.000000	0.000
TRINITY_DN37010_c0_g1_i1	203	24.691	1.539217	2.000
TRINITY_DN37011_c0_g1_i1	330	80.793	0.000000	0.000
TRINITY_DN37023_c0_g1_i1	217	31.185	0.000000	0.000
TRINITY_DN37014_c0_g1_i1	266	51.303	0.000000	0.000
TRINITY_DN37035_c0_g1_i1	283	58.233	0.652636	2.000
TRINITY_DN37018_c0_g1_i1	247	43.375	0.000000	0.000
TRINITY_DN37039_c0_g1_i1	336	84.166	0.000000	0.000
TRINITY_DN37026_c0_g1_i1	209	27.417	0.693083	1.000
TRINITY_DN37088_c0_g1_i1	250	44.655	0.000000	0.000
TRINITY_DN37058_c0_g1_i1	547	249.994	0.380061	5.000
TRINITY_DN37019_c0_g1_i1	273	53.829	0.000000	0.000
TRINITY_DN37083_c0_g1_i1	445	159.648	0.000000	0.000
TRINITY_DN37055_c0_g1_i1	267	51.680	0.367699	1.000
TRINITY_DN37093_c0_g1_i1	252	45.438	1.254640	3.000
TRINITY_DN37033_c0_g1_i1	253	45.854	0.000000	0.000
TRINITY_DN37056_c0_g1_i1	242	41.696	0.000000	0.000
TRINITY_DN37029_c0_g1_i1	296	64.475	0.589458	2.000
TRINITY_DN37070_c0_g1_i1	318	74.895	0.507445	2.000
TRINITY_DN37048_c0_g1_i1	789	483.396	0.235864	6.000
TRINITY_DN37025_c0_g1_i1	374	106.718	0.712257	4.000
TRINITY_DN37085_c0_g1_i1	281	57.305	0.000000	0.000
TRINITY_DN37098_c0_g1_i1	372	105.480	0.180153	1.000
TRINITY_DN37066_c0_g1_i1	292	62.625	0.606872	2.000
TRINITY_DN37046_c0_g1_i1	277	55.507	0.684698	2.000
TRINITY_DN37053_c0_g1_i1	213	29.282	0.000000	0.000
TRINITY_DN37043_c0_g1_i1	243	42.093	0.000000	0.000
TRINITY_DN37003_c0_g1_i1	341	87.076	0.000000	0.000
TRINITY_DN37095_c0_g1_i1	407	129.362	0.146895	1.000
TRINITY_DN37036_c0_g1_i1	399	123.621	0.768585	5.000
TRINITY_DN37072_c0_g1_i1	361	98.210	0.580468	3.000
TRINITY_DN37087_c0_g1_i1	250	44.655	0.425544	1.000
TRINITY_DN37034_c0_g1_i1	237	39.893	0.000000	0.000
TRINITY_DN37016_c0_g1_i1	257	47.559	0.000000	0.000
TRINITY_DN37081_c0_g1_i1	722	417.460	0.182078	4.000
TRINITY_DN37038_c0_g1_i1	395	120.737	0.000000	0.000
TRINITY_DN37041_c0_g1_i1	398	122.904	0.154613	1.000
TRINITY_DN36758_c0_g1_i1	458	170.530	0.000000	0.000
TRINITY_DN36748_c0_g1_i1	606	305.304	0.311208	5.000
TRINITY_DN36702_c0_g1_i1	312	71.828	0.000000	0.000
TRINITY_DN36788_c0_g1_i1	227	35.528	1.069727	2.000
TRINITY_DN36727_c0_g1_i1	602	301.499	0.000000	0.000
TRINITY_DN36739_c0_g1_i1	208	27.035	0.000000	0.000
TRINITY_DN36725_c0_g1_i1	496	203.427	0.000000	0.000
TRINITY_DN36723_c0_g1_i1	326	78.608	0.000000	0.000
TRINITY_DN36711_c0_g1_i1	330	80.793	0.705606	3.000
TRINITY_DN36793_c0_g1_i1	207	26.657	1.425735	2.000
TRINITY_DN36715_c0_g1_i1	406	128.603	0.164992	1.117
TRINITY_DN36773_c0_g1_i1	397	122.183	0.622105	4.000
TRINITY_DN36726_c0_g1_i1	483	191.883	0.099032	1.000
TRINITY_DN36750_c0_g1_i1	248	43.835	0.867012	2.000
TRINITY_DN36764_c0_g1_i1	264	50.569	0.000000	0.000
TRINITY_DN36717_c0_g1_i1	750	444.949	0.427074	10.000
TRINITY_DN36799_c0_g1_i1	354	93.746	0.405407	2.000
TRINITY_DN36756_c0_g1_i1	246	42.972	0.000000	0.000
TRINITY_DN36757_c0_g1_i1	478	187.594	0.506482	5.000
TRINITY_DN36783_c0_g1_i1	455	168.022	0.452385	4.000
TRINITY_DN36738_c0_g1_i1	303	67.848	0.000000	0.000
TRINITY_DN36768_c0_g1_i1	327	79.145	0.960392	4.000
TRINITY_DN36706_c0_g1_i1	325	78.106	0.000000	0.000
TRINITY_DN36772_c0_g1_i1	284	58.701	0.971163	3.000
TRINITY_DN36714_c0_g1_i1	435	151.278	0.502455	4.000
TRINITY_DN36716_c0_g1_i1	361	98.210	0.193489	1.000
TRINITY_DN36782_c0_g1_i1	214	29.734	0.000000	0.000
TRINITY_DN36791_c0_g1_i1	485	193.658	1.569996	16.000
TRINITY_DN36730_c0_g1_i1	295	64.070	0.593181	2.000
TRINITY_DN36775_c0_g1_i2	535	238.894	0.393698	4.949
TRINITY_DN36775_c0_g2_i1	570	271.394	1.920755	27.432
TRINITY_DN36784_c0_g1_i1	235	39.041	0.000000	0.000
TRINITY_DN36760_c0_g1_i1	384	113.344	0.000000	0.000
TRINITY_DN4066_c0_g2_i1	769	463.664	12.254099	299.000
TRINITY_DN4025_c0_g1_i2	2767	2460.088	4.124808	534.000
TRINITY_DN4042_c0_g1_i1	224	34.332	46.876618	84.691
TRINITY_DN4022_c1_g3_i9	3911	3604.088	0.527251	100.000
TRINITY_DN4022_c1_g2_i1	2693	2386.088	27.395874	3440.000
TRINITY_DN4022_c2_g1_i1	488	196.298	0.484024	5.000
TRINITY_DN4064_c0_g1_i1	2099	1792.088	1.548127	146.000
TRINITY_DN4033_c0_g1_i1	213	29.282	0.648949	1.000
TRINITY_DN4033_c0_g2_i2	1829	1522.088	35.718339	2861.000
TRINITY_DN4059_c0_g1_i3	821	515.051	6.567246	178.000
